Customer_ID,R,F,M,R_score,F_score,M_score,RFM_SCORE,Segment
37067,371,5,3150,1,2,2,122,Churned High Value
37068,129,3,3997,2,1,2,212,Normal Value
37069,109,5,3923,2,2,2,222,Key Development
37070,181,1,158,2,1,1,211,Normal Value
37071,355,3,4893,1,1,3,113,Hibernated Normal Value
37072,294,4,4291,1,1,2,112,Hibernated Normal Value
37073,269,3,1332,2,1,1,211,Normal Value
37074,70,4,2443,3,1,1,311,Normal Value
37075,222,4,3597,2,1,2,212,Normal Value
37076,103,3,4020,3,1,2,312,Normal Value
37077,142,4,821,2,1,1,211,Normal Value
37078,153,9,5575,2,3,3,233,High Value
37079,476,4,6203,1,1,3,113,Hibernated Normal Value
37080,169,7,3864,2,3,2,232,Key Development
37081,231,6,6755,2,2,3,223,Key Development
37082,267,3,1309,2,1,1,211,Normal Value
37083,109,5,3483,2,2,2,222,Key Development
37084,37,5,3083,3,2,2,322,Key Development
37085,278,4,2637,2,1,1,211,Normal Value
37086,306,3,3591,1,1,2,112,Hibernated Normal Value
37088,183,7,4366,2,3,2,232,Key Development
37089,50,6,10371,3,2,3,323,High Value
37090,532,1,183,1,1,1,111,Hibernated Normal Value
37091,653,7,5238,1,3,3,133,Churned High Value
37092,162,5,4758,2,2,3,223,Key Development
37093,254,9,11120,2,3,3,233,High Value
37094,95,6,3115,3,2,2,322,Key Development
37095,33,12,7353,3,3,3,333,High Value
37096,9,8,8372,3,3,3,333,High Value
37097,272,2,1209,2,1,1,211,Normal Value
37098,916,2,1160,1,1,1,111,Hibernated Normal Value
37099,22,9,8973,3,3,3,333,High Value
37100,802,2,1860,1,1,1,111,Hibernated Normal Value
37101,84,7,4380,3,3,2,332,High Value
37102,167,3,2608,2,1,1,211,Normal Value
37103,166,6,4201,2,2,2,222,Key Development
37104,159,6,3694,2,2,2,222,Key Development
37105,524,3,1444,1,1,1,111,Hibernated Normal Value
37106,132,5,4871,2,2,3,223,Key Development
37107,493,5,6224,1,2,3,123,Churned High Value
37108,51,6,5873,3,2,3,323,High Value
37109,204,6,4569,2,2,3,223,Key Development
37110,472,3,1057,1,1,1,111,Hibernated Normal Value
37111,213,5,1679,2,2,1,221,Normal Value
37112,22,7,5494,3,3,3,333,High Value
37113,25,10,7515,3,3,3,333,High Value
37114,67,6,3656,3,2,2,322,Key Development
37115,199,4,2764,2,1,2,212,Normal Value
37116,51,5,4770,3,2,3,323,High Value
37117,336,6,4805,1,2,3,123,Churned High Value
37118,207,3,571,2,1,1,211,Normal Value
37119,499,1,1215,1,1,1,111,Hibernated Normal Value
37120,299,2,1710,1,1,1,111,Hibernated Normal Value
37121,76,6,5929,3,2,3,323,High Value
37122,429,4,2505,1,1,1,111,Hibernated Normal Value
37123,26,5,3308,3,2,2,322,Key Development
37124,249,5,3714,2,2,2,222,Key Development
37125,286,3,2289,2,1,1,211,Normal Value
37126,297,8,7861,1,3,3,133,Churned High Value
37127,39,5,6830,3,2,3,323,High Value
37128,87,3,3387,3,1,2,312,Normal Value
37129,166,8,7609,2,3,3,233,High Value
37130,22,5,6270,3,2,3,323,High Value
37131,55,2,1382,3,1,1,311,Normal Value
37132,1,5,1897,3,2,1,321,Normal Value
37133,133,11,6210,2,3,3,233,High Value
37135,468,1,952,1,1,1,111,Hibernated Normal Value
37136,297,4,2321,1,1,1,111,Hibernated Normal Value
37137,234,2,2851,2,1,2,212,Normal Value
37138,632,4,4319,1,1,2,112,Hibernated Normal Value
37139,631,4,1880,1,1,1,111,Hibernated Normal Value
37140,41,3,2909,3,1,2,312,Normal Value
37141,156,5,3681,2,2,2,222,Key Development
37142,75,6,3271,3,2,2,322,Key Development
37143,148,5,2886,2,2,2,222,Key Development
37144,100,8,4402,3,3,2,332,High Value
37145,124,6,5551,2,2,3,223,Key Development
37146,594,4,3550,1,1,2,112,Hibernated Normal Value
37147,53,6,5246,3,2,3,323,High Value
37148,316,4,4133,1,1,2,112,Hibernated Normal Value
37149,394,4,1730,1,1,1,111,Hibernated Normal Value
37150,0,5,3313,3,2,2,322,Key Development
37151,-1,10,7896,3,3,3,333,High Value
37152,149,2,3059,2,1,2,212,Normal Value
37153,163,3,1484,2,1,1,211,Normal Value
37154,87,6,2010,3,2,1,321,Normal Value
37155,191,6,4734,2,2,3,223,Key Development
37156,300,5,4030,1,2,2,122,Churned High Value
37157,99,4,4875,3,1,3,313,Key Development
37158,511,5,4471,1,2,2,122,Churned High Value
37159,205,4,2533,2,1,1,211,Normal Value
37160,36,10,7176,3,3,3,333,High Value
37161,861,3,2613,1,1,1,111,Hibernated Normal Value
37162,24,6,3319,3,2,2,322,Key Development
37163,27,7,3952,3,3,2,332,High Value
37164,277,5,3654,2,2,2,222,Key Development
37165,548,3,1715,1,1,1,111,Hibernated Normal Value
37166,143,6,6559,2,2,3,223,Key Development
37167,4,8,4034,3,3,2,332,High Value
37168,244,5,3537,2,2,2,222,Key Development
37169,96,6,3254,3,2,2,322,Key Development
37170,238,4,2696,2,1,1,211,Normal Value
37171,100,4,4277,3,1,2,312,Normal Value
37172,339,10,6298,1,3,3,133,Churned High Value
37173,294,6,4848,1,2,3,123,Churned High Value
37174,372,3,3355,1,1,2,112,Hibernated Normal Value
37175,617,3,3291,1,1,2,112,Hibernated Normal Value
37176,457,4,4431,1,1,2,112,Hibernated Normal Value
37177,173,8,7736,2,3,3,233,High Value
37178,18,8,5021,3,3,3,333,High Value
37179,712,6,2076,1,2,1,121,Hibernated Normal Value
37180,518,6,5638,1,2,3,123,Churned High Value
37181,1068,4,3581,1,1,2,112,Hibernated Normal Value
37182,108,4,1944,3,1,1,311,Normal Value
37183,90,9,8122,3,3,3,333,High Value
37184,82,7,3623,3,3,2,332,High Value
37185,308,5,6543,1,2,3,123,Churned High Value
37186,19,5,5330,3,2,3,323,High Value
37187,67,7,3689,3,3,2,332,High Value
37188,38,7,7751,3,3,3,333,High Value
37189,338,8,4847,1,3,3,133,Churned High Value
37190,28,5,4179,3,2,2,322,Key Development
37191,10,3,2809,3,1,2,312,Normal Value
37192,701,6,4520,1,2,2,122,Churned High Value
37193,429,7,1989,1,3,1,131,Hibernated Normal Value
37194,260,5,3534,2,2,2,222,Key Development
37195,339,7,5265,1,3,3,133,Churned High Value
37196,469,4,3906,1,1,2,112,Hibernated Normal Value
37197,214,6,3633,2,2,2,222,Key Development
37198,44,6,4564,3,2,3,323,High Value
37199,33,6,4714,3,2,3,323,High Value
37200,15,7,6412,3,3,3,333,High Value
37202,312,7,7013,1,3,3,133,Churned High Value
37203,94,7,5890,3,3,3,333,High Value
37204,86,7,7932,3,3,3,333,High Value
37205,280,8,7196,2,3,3,233,High Value
37206,243,4,2578,2,1,1,211,Normal Value
37207,48,8,6401,3,3,3,333,High Value
37208,192,7,6892,2,3,3,233,High Value
37209,-1,3,1462,3,1,1,311,Normal Value
37210,205,6,3106,2,2,2,222,Key Development
37211,14,7,4080,3,3,2,332,High Value
37212,323,7,4616,1,3,3,133,Churned High Value
37213,318,8,6982,1,3,3,133,Churned High Value
37214,145,7,3900,2,3,2,232,Key Development
37215,597,5,2383,1,2,1,121,Hibernated Normal Value
37216,336,4,1441,1,1,1,111,Hibernated Normal Value
37217,185,7,5858,2,3,3,233,High Value
37218,259,4,2682,2,1,1,211,Normal Value
37219,35,8,4451,3,3,2,332,High Value
37220,260,6,5677,2,2,3,223,Key Development
37221,234,4,3465,2,1,2,212,Normal Value
37222,611,9,7456,1,3,3,133,Churned High Value
37223,398,2,2589,1,1,1,111,Hibernated Normal Value
37224,303,4,2479,1,1,1,111,Hibernated Normal Value
37225,112,8,9340,2,3,3,233,High Value
37226,138,4,2448,2,1,1,211,Normal Value
37227,416,5,2548,1,2,1,121,Hibernated Normal Value
37228,50,5,4416,3,2,2,322,Key Development
37229,104,5,4148,3,2,2,322,Key Development
37230,80,5,4086,3,2,2,322,Key Development
37231,119,6,2713,2,2,2,222,Key Development
37232,56,6,4865,3,2,3,323,High Value
37233,3,7,5742,3,3,3,333,High Value
37234,71,9,8451,3,3,3,333,High Value
37235,791,2,870,1,1,1,111,Hibernated Normal Value
37236,50,7,5700,3,3,3,333,High Value
37237,269,6,4645,2,2,3,223,Key Development
37238,62,2,2222,3,1,1,311,Normal Value
37239,290,3,2050,2,1,1,211,Normal Value
37240,92,8,7915,3,3,3,333,High Value
37241,17,7,3535,3,3,2,332,High Value
37242,13,10,7647,3,3,3,333,High Value
37243,113,6,3635,2,2,2,222,Key Development
37244,480,2,2073,1,1,1,111,Hibernated Normal Value
37245,101,4,3115,3,1,2,312,Normal Value
37246,121,7,3790,2,3,2,232,Key Development
37247,136,6,2794,2,2,2,222,Key Development
37248,173,4,2704,2,1,1,211,Normal Value
37249,15,4,3165,3,1,2,312,Normal Value
37250,232,6,7227,2,2,3,223,Key Development
37251,260,7,4335,2,3,2,232,Key Development
37252,1036,1,848,1,1,1,111,Hibernated Normal Value
37253,485,9,5333,1,3,3,133,Churned High Value
37254,75,8,7063,3,3,3,333,High Value
37255,311,7,5096,1,3,3,133,Churned High Value
37256,46,6,4887,3,2,3,323,High Value
37257,103,3,2100,3,1,1,311,Normal Value
37258,99,6,1944,3,2,1,321,Normal Value
37259,65,2,1955,3,1,1,311,Normal Value
37260,355,4,1420,1,1,1,111,Hibernated Normal Value
37261,197,4,3439,2,1,2,212,Normal Value
37262,84,6,5396,3,2,3,323,High Value
37263,470,5,5494,1,2,3,123,Churned High Value
37264,266,7,3790,2,3,2,232,Key Development
37265,183,8,4886,2,3,3,233,High Value
37266,357,2,1159,1,1,1,111,Hibernated Normal Value
37267,189,6,1960,2,2,1,221,Normal Value
37268,205,5,1323,2,2,1,221,Normal Value
37269,89,3,2492,3,1,1,311,Normal Value
37270,377,8,4935,1,3,3,133,Churned High Value
37271,531,5,3824,1,2,2,122,Churned High Value
37272,55,7,7358,3,3,3,333,High Value
37273,1084,2,2500,1,1,1,111,Hibernated Normal Value
37274,138,6,2218,2,2,1,221,Normal Value
37275,14,6,6195,3,2,3,323,High Value
37276,93,7,6911,3,3,3,333,High Value
37277,343,4,2146,1,1,1,111,Hibernated Normal Value
37278,386,7,6647,1,3,3,133,Churned High Value
37279,627,2,942,1,1,1,111,Hibernated Normal Value
37280,783,1,925,1,1,1,111,Hibernated Normal Value
37281,12,6,6735,3,2,3,323,High Value
37282,226,3,2578,2,1,1,211,Normal Value
37283,157,6,3113,2,2,2,222,Key Development
37284,151,5,2478,2,2,1,221,Normal Value
37285,38,6,4062,3,2,2,322,Key Development
37286,172,6,4499,2,2,2,222,Key Development
37287,1,3,2197,3,1,1,311,Normal Value
37288,79,3,2694,3,1,1,311,Normal Value
37289,514,1,884,1,1,1,111,Hibernated Normal Value
37290,93,6,8732,3,2,3,323,High Value
37291,228,10,6494,2,3,3,233,High Value
37292,829,2,299,1,1,1,111,Hibernated Normal Value
37293,85,4,2134,3,1,1,311,Normal Value
37294,529,1,36,1,1,1,111,Hibernated Normal Value
37295,541,4,2144,1,1,1,111,Hibernated Normal Value
37296,295,5,1423,1,2,1,121,Hibernated Normal Value
37297,346,6,5441,1,2,3,123,Churned High Value
37298,227,5,3567,2,2,2,222,Key Development
37299,239,8,4389,2,3,2,232,Key Development
37300,585,4,4860,1,1,3,113,Hibernated Normal Value
37301,53,5,2130,3,2,1,321,Normal Value
37302,121,6,3072,2,2,2,222,Key Development
37303,237,4,2913,2,1,2,212,Normal Value
37304,347,4,2200,1,1,1,111,Hibernated Normal Value
37305,364,5,1660,1,2,1,121,Hibernated Normal Value
37306,641,4,1882,1,1,1,111,Hibernated Normal Value
37307,44,5,2313,3,2,1,321,Normal Value
37308,53,2,1503,3,1,1,311,Normal Value
37309,376,6,1842,1,2,1,121,Hibernated Normal Value
37310,46,8,5328,3,3,3,333,High Value
37311,176,6,4169,2,2,2,222,Key Development
37312,364,5,1385,1,2,1,121,Hibernated Normal Value
37313,77,2,1055,3,1,1,311,Normal Value
37314,127,7,5968,2,3,3,233,High Value
37315,197,2,881,2,1,1,211,Normal Value
37316,23,3,2713,3,1,2,312,Normal Value
37317,418,6,6626,1,2,3,123,Churned High Value
37318,159,7,3658,2,3,2,232,Key Development
37319,118,5,2915,2,2,2,222,Key Development
37320,8,5,3270,3,2,2,322,Key Development
37321,62,5,3564,3,2,2,322,Key Development
37322,374,2,540,1,1,1,111,Hibernated Normal Value
37323,427,2,996,1,1,1,111,Hibernated Normal Value
37324,206,5,2877,2,2,2,222,Key Development
37325,931,1,30,1,1,1,111,Hibernated Normal Value
37326,703,6,6042,1,2,3,123,Churned High Value
37327,14,7,4753,3,3,3,333,High Value
37328,176,9,5136,2,3,3,233,High Value
37329,22,5,2863,3,2,2,322,Key Development
37330,470,2,3300,1,1,2,112,Hibernated Normal Value
37331,74,9,4109,3,3,2,332,High Value
37332,101,10,6137,3,3,3,333,High Value
37333,179,2,2163,2,1,1,211,Normal Value
37334,301,2,687,1,1,1,111,Hibernated Normal Value
37335,80,7,8438,3,3,3,333,High Value
37336,683,2,565,1,1,1,111,Hibernated Normal Value
37337,153,8,4377,2,3,2,232,Key Development
37338,318,3,1572,1,1,1,111,Hibernated Normal Value
37339,304,6,3606,1,2,2,122,Churned High Value
37340,555,2,2229,1,1,1,111,Hibernated Normal Value
37341,10,7,7736,3,3,3,333,High Value
37342,73,5,2760,3,2,2,322,Key Development
37343,64,10,6427,3,3,3,333,High Value
37344,99,3,4098,3,1,2,312,Normal Value
37345,186,3,1348,2,1,1,211,Normal Value
37346,37,5,2766,3,2,2,322,Key Development
37347,745,4,2794,1,1,2,112,Hibernated Normal Value
37348,420,6,3929,1,2,2,122,Churned High Value
37349,120,6,6657,2,2,3,223,Key Development
37350,62,5,2824,3,2,2,322,Key Development
37351,31,6,5792,3,2,3,323,High Value
37352,33,6,3728,3,2,2,322,Key Development
37353,111,4,2749,2,1,2,212,Normal Value
37354,2,7,5332,3,3,3,333,High Value
37355,518,3,2315,1,1,1,111,Hibernated Normal Value
37356,75,7,3253,3,3,2,332,High Value
37357,173,2,852,2,1,1,211,Normal Value
37359,226,6,7226,2,2,3,223,Key Development
37360,138,4,2092,2,1,1,211,Normal Value
37361,102,5,1652,3,2,1,321,Normal Value
37362,278,5,2454,2,2,1,221,Normal Value
37363,60,9,4682,3,3,3,333,High Value
37364,67,3,1861,3,1,1,311,Normal Value
37365,109,5,1604,2,2,1,221,Normal Value
37366,1007,2,909,1,1,1,111,Hibernated Normal Value
37367,336,3,2254,1,1,1,111,Hibernated Normal Value
37368,923,2,2565,1,1,1,111,Hibernated Normal Value
37369,247,8,6762,2,3,3,233,High Value
37370,128,5,5056,2,2,3,223,Key Development
37371,328,5,2651,1,2,1,121,Hibernated Normal Value
37372,111,9,7405,2,3,3,233,High Value
37373,189,5,4044,2,2,2,222,Key Development
37374,170,5,3057,2,2,2,222,Key Development
37375,408,1,816,1,1,1,111,Hibernated Normal Value
37376,575,4,1309,1,1,1,111,Hibernated Normal Value
37377,801,4,2464,1,1,1,111,Hibernated Normal Value
37378,357,7,7213,1,3,3,133,Churned High Value
37379,272,5,3384,2,2,2,222,Key Development
37380,207,6,6426,2,2,3,223,Key Development
37381,630,4,2774,1,1,2,112,Hibernated Normal Value
37382,40,4,4698,3,1,3,313,Key Development
37383,45,4,2319,3,1,1,311,Normal Value
37384,264,7,4127,2,3,2,232,Key Development
37385,3,8,7918,3,3,3,333,High Value
37386,286,8,5573,2,3,3,233,High Value
37387,112,9,6735,2,3,3,233,High Value
37388,26,4,2121,3,1,1,311,Normal Value
37389,132,7,7903,2,3,3,233,High Value
37390,322,7,3747,1,3,2,132,Churned High Value
37391,360,3,3129,1,1,2,112,Hibernated Normal Value
37392,348,6,4786,1,2,3,123,Churned High Value
37393,650,5,5036,1,2,3,123,Churned High Value
37394,97,7,6190,3,3,3,333,High Value
37395,489,5,3783,1,2,2,122,Churned High Value
37396,1278,1,1570,1,1,1,111,Hibernated Normal Value
37397,7,7,3292,3,3,2,332,High Value
37398,215,5,4094,2,2,2,222,Key Development
37399,238,5,4756,2,2,3,223,Key Development
37400,34,6,4472,3,2,2,322,Key Development
37401,538,1,218,1,1,1,111,Hibernated Normal Value
37402,161,5,7536,2,2,3,223,Key Development
37403,768,3,1886,1,1,1,111,Hibernated Normal Value
37404,261,7,4201,2,3,2,232,Key Development
37405,49,9,7404,3,3,3,333,High Value
37406,23,5,2785,3,2,2,322,Key Development
37407,585,2,217,1,1,1,111,Hibernated Normal Value
37408,766,6,3615,1,2,2,122,Churned High Value
37409,170,3,2252,2,1,1,211,Normal Value
37410,939,1,150,1,1,1,111,Hibernated Normal Value
37411,256,7,7875,2,3,3,233,High Value
37412,146,6,3773,2,2,2,222,Key Development
37413,754,1,323,1,1,1,111,Hibernated Normal Value
37414,1106,2,1394,1,1,1,111,Hibernated Normal Value
37415,545,4,1965,1,1,1,111,Hibernated Normal Value
37416,172,7,3249,2,3,2,232,Key Development
37417,390,6,4518,1,2,2,122,Churned High Value
37418,77,5,4283,3,2,2,322,Key Development
37419,193,6,3649,2,2,2,222,Key Development
37420,188,7,3664,2,3,2,232,Key Development
37421,29,5,2087,3,2,1,321,Normal Value
37422,152,3,2608,2,1,1,211,Normal Value
37423,313,3,1808,1,1,1,111,Hibernated Normal Value
37424,16,7,4718,3,3,3,333,High Value
37425,557,5,4157,1,2,2,122,Churned High Value
37426,269,7,6945,2,3,3,233,High Value
37427,9,4,3217,3,1,2,312,Normal Value
37428,107,6,6039,3,2,3,323,High Value
37429,18,4,2661,3,1,1,311,Normal Value
37430,632,11,7265,1,3,3,133,Churned High Value
37431,712,2,2248,1,1,1,111,Hibernated Normal Value
37432,84,5,3403,3,2,2,322,Key Development
37433,375,5,1856,1,2,1,121,Hibernated Normal Value
37434,681,5,3509,1,2,2,122,Churned High Value
37435,293,6,2994,1,2,2,122,Churned High Value
37436,725,1,963,1,1,1,111,Hibernated Normal Value
37437,36,6,3250,3,2,2,322,Key Development
37438,117,9,3878,2,3,2,232,Key Development
37440,95,5,4319,3,2,2,322,Key Development
37441,18,4,4324,3,1,2,312,Normal Value
37442,374,3,2673,1,1,1,111,Hibernated Normal Value
37443,162,3,2853,2,1,2,212,Normal Value
37444,389,7,5688,1,3,3,133,Churned High Value
37445,170,4,4333,2,1,2,212,Normal Value
37446,473,3,3554,1,1,2,112,Hibernated Normal Value
37447,301,6,6605,1,2,3,123,Churned High Value
37448,83,4,1299,3,1,1,311,Normal Value
37449,19,4,2171,3,1,1,311,Normal Value
37450,193,4,4708,2,1,3,213,Normal Value
37451,269,6,5775,2,2,3,223,Key Development
37452,180,6,4268,2,2,2,222,Key Development
37453,89,4,3008,3,1,2,312,Normal Value
37454,88,4,2736,3,1,2,312,Normal Value
37455,19,7,7050,3,3,3,333,High Value
37456,414,3,3577,1,1,2,112,Hibernated Normal Value
37457,97,3,1290,3,1,1,311,Normal Value
37458,80,4,2250,3,1,1,311,Normal Value
37459,136,4,5501,2,1,3,213,Normal Value
37460,213,3,3989,2,1,2,212,Normal Value
37461,52,6,2476,3,2,1,321,Normal Value
37462,495,4,2779,1,1,2,112,Hibernated Normal Value
37463,157,7,4900,2,3,3,233,High Value
37464,106,9,8113,3,3,3,333,High Value
37465,1061,1,1384,1,1,1,111,Hibernated Normal Value
37466,27,8,7085,3,3,3,333,High Value
37467,29,5,4152,3,2,2,322,Key Development
37468,32,6,3282,3,2,2,322,Key Development
37469,166,9,6932,2,3,3,233,High Value
37470,571,3,2135,1,1,1,111,Hibernated Normal Value
37471,776,2,2537,1,1,1,111,Hibernated Normal Value
37472,448,5,2223,1,2,1,121,Hibernated Normal Value
37473,117,4,4166,2,1,2,212,Normal Value
37474,83,4,5733,3,1,3,313,Key Development
37475,151,4,2629,2,1,1,211,Normal Value
37476,218,6,2835,2,2,2,222,Key Development
37477,172,14,9507,2,3,3,233,High Value
37478,453,8,7014,1,3,3,133,Churned High Value
37479,310,4,4064,1,1,2,112,Hibernated Normal Value
37480,278,6,3742,2,2,2,222,Key Development
37481,242,5,3444,2,2,2,222,Key Development
37482,25,5,1974,3,2,1,321,Normal Value
37483,735,1,822,1,1,1,111,Hibernated Normal Value
37484,179,6,7443,2,2,3,223,Key Development
37485,90,3,3032,3,1,2,312,Normal Value
37486,40,4,4322,3,1,2,312,Normal Value
37487,488,2,1043,1,1,1,111,Hibernated Normal Value
37488,16,10,10069,3,3,3,333,High Value
37489,296,3,2973,1,1,2,112,Hibernated Normal Value
37490,40,9,3848,3,3,2,332,High Value
37491,396,3,2987,1,1,2,112,Hibernated Normal Value
37492,1137,1,186,1,1,1,111,Hibernated Normal Value
37493,45,4,4377,3,1,2,312,Normal Value
37494,62,10,6732,3,3,3,333,High Value
37495,231,5,2227,2,2,1,221,Normal Value
37496,458,5,2185,1,2,1,121,Hibernated Normal Value
37497,368,4,2480,1,1,1,111,Hibernated Normal Value
37498,308,5,2567,1,2,1,121,Hibernated Normal Value
37499,57,9,3983,3,3,2,332,High Value
37500,112,4,2595,2,1,1,211,Normal Value
37501,172,6,4737,2,2,3,223,Key Development
37502,122,9,6524,2,3,3,233,High Value
37503,325,3,1840,1,1,1,111,Hibernated Normal Value
37504,190,8,8017,2,3,3,233,High Value
37505,320,6,5514,1,2,3,123,Churned High Value
37506,148,6,4653,2,2,3,223,Key Development
37507,246,1,1744,2,1,1,211,Normal Value
37508,174,6,2543,2,2,1,221,Normal Value
37509,550,5,2252,1,2,1,121,Hibernated Normal Value
37510,115,4,2764,2,1,2,212,Normal Value
37511,405,1,1700,1,1,1,111,Hibernated Normal Value
37512,173,3,1518,2,1,1,211,Normal Value
37513,143,4,3486,2,1,2,212,Normal Value
37514,162,7,4214,2,3,2,232,Key Development
37515,930,1,504,1,1,1,111,Hibernated Normal Value
37516,2,6,5536,3,2,3,323,High Value
37517,49,6,8144,3,2,3,323,High Value
37518,121,5,2968,2,2,2,222,Key Development
37519,480,6,4153,1,2,2,122,Churned High Value
37520,307,8,7895,1,3,3,133,Churned High Value
37521,380,8,7635,1,3,3,133,Churned High Value
37522,235,5,5032,2,2,3,223,Key Development
37523,434,2,1204,1,1,1,111,Hibernated Normal Value
37524,312,4,2411,1,1,1,111,Hibernated Normal Value
37525,24,4,1887,3,1,1,311,Normal Value
37526,578,4,4457,1,1,2,112,Hibernated Normal Value
37527,36,9,3832,3,3,2,332,High Value
37528,150,7,2995,2,3,2,232,Key Development
37529,451,4,1492,1,1,1,111,Hibernated Normal Value
37530,1286,1,275,1,1,1,111,Hibernated Normal Value
37531,102,9,3869,3,3,2,332,High Value
37532,1075,3,4442,1,1,2,112,Hibernated Normal Value
37533,59,6,6356,3,2,3,323,High Value
37534,198,8,7960,2,3,3,233,High Value
37535,260,5,5600,2,2,3,223,Key Development
37536,203,5,4901,2,2,3,223,Key Development
37537,89,7,5848,3,3,3,333,High Value
37538,51,4,3771,3,1,2,312,Normal Value
37539,42,5,5980,3,2,3,323,High Value
37540,360,3,2830,1,1,2,112,Hibernated Normal Value
37541,87,6,4649,3,2,3,323,High Value
37542,50,7,5642,3,3,3,333,High Value
37543,46,6,5687,3,2,3,323,High Value
37544,39,3,1533,3,1,1,311,Normal Value
37545,462,2,765,1,1,1,111,Hibernated Normal Value
37546,613,2,1753,1,1,1,111,Hibernated Normal Value
37547,353,4,3810,1,1,2,112,Hibernated Normal Value
37548,869,6,7447,1,2,3,123,Churned High Value
37549,184,7,3422,2,3,2,232,Key Development
